line,type,full_match,label,id,title,URL,code
4569,SUBLVLI,3.	,Lid,3.,(maatwerkvoorschriften),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5_Lid3,C7_S7_1_P7_1_1_A7_5_SUB3
4570,SUBLVLI,4.	,Lid,4.,(maatwerkvoorschriften),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5_Lid4,C7_S7_1_P7_1_1_A7_5_SUB4
4571,SUBLVLI,5.	,Lid,5.,(maatwerkvoorschriften),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5_Lid5,C7_S7_1_P7_1_1_A7_5_SUB5
4572,MAINLVL,Artikel 7.5a. (risicomatrix),Artikel,7.5a,(risicomatrix),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5a,C7_S7_1_P7_1_1_A7_5a
4573,SUBLVLI,1.	,Lid,1.,(risicomatrix),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5a_Lid1,C7_S7_1_P7_1_1_A7_5a_SUB1
4574,SUBLVLI,2.	,Lid,2.,(risicomatrix),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5a_Lid2,C7_S7_1_P7_1_1_A7_5a_SUB2
4575,MAINLVL,Artikel 7.5b. (veiligheid en gezondheid directe omgeving: veiligheidscoördinator directe omgeving),Artikel,7.5b,(veiligheid en gezondheid directe omgeving: veiligheidscoördinator directe omgeving),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5b,C7_S7_1_P7_1_1_A7_5b
4585,MAINLVL,Artikel 7.5c. (gegevens en bescheiden: stikstofemissie en risicomatrix),Artikel,7.5c,(gegevens en bescheiden: stikstofemissie en risicomatrix),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5c,C7_S7_1_P7_1_1_A7_5c
4586,SUBLVLI,1.	,Lid,1.,(gegevens en bescheiden: stikstofemissie en risicomatrix),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5c_Lid1,C7_S7_1_P7_1_1_A7_5c_SUB1
4589,SUBLVLI,2.	,Lid,2.,(gegevens en bescheiden: stikstofemissie en risicomatrix),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.5c_Lid2,C7_S7_1_P7_1_1_A7_5c_SUB2
4590,MAINLVL,Artikel 7.6. (geen gelijkwaardige maatregel),Artikel,7.6,(geen gelijkwaardige maatregel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.1_Artikel7.6,C7_S7_1_P7_1_1_A7_6
4592,MAINLVL,§ 7.1.2. Procedure bouwwerkzaamheden,§,7.1.2,Procedure bouwwerkzaamheden,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.2,C7_S7_1_P7_1_2
4593,MAINLVL,Artikel 7.7. (informeren: begin en beëindiging bouwwerkzaamheden),Artikel,7.7,(informeren: begin en beëindiging bouwwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.2_Artikel7.7,C7_S7_1_P7_1_2_A7_7
4594,SUBLVLI,1.	,Lid,1.,(informeren: begin en beëindiging bouwwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.2_Artikel7.7_Lid1,C7_S7_1_P7_1_2_A7_7_SUB1
4595,SUBLVLI,2.	,Lid,2.,(informeren: begin en beëindiging bouwwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.2_Artikel7.7_Lid2,C7_S7_1_P7_1_2_A7_7_SUB2
4596,SUBLVLI,3.	,Lid,3.,(informeren: begin en beëindiging bouwwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.2_Artikel7.7_Lid3,C7_S7_1_P7_1_2_A7_7_SUB3
4597,MAINLVL,Artikel 7.8. (aanwezigheid gegevens en bescheiden bouwwerkzaamheden),Artikel,7.8,(aanwezigheid gegevens en bescheiden bouwwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.2_Artikel7.8,C7_S7_1_P7_1_2_A7_8
4607,MAINLVL,§ 7.1.3. Procedure sloopwerkzaamheden,§,7.1.3,Procedure sloopwerkzaamheden,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3,C7_S7_1_P7_1_3
4608,MAINLVL,Artikel 7.9. (asbestinventarisatieplicht),Artikel,7.9,(asbestinventarisatieplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.9,C7_S7_1_P7_1_3_A7_9
4609,SUBLVLI,1.	,Lid,1.,(asbestinventarisatieplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.9_Lid1,C7_S7_1_P7_1_3_A7_9_SUB1
4610,SUBLVLI,2.	,Lid,2.,(asbestinventarisatieplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.9_Lid2,C7_S7_1_P7_1_3_A7_9_SUB2
4626,SUBLVLI,3.	,Lid,3.,(asbestinventarisatieplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.9_Lid3,C7_S7_1_P7_1_3_A7_9_SUB3
4627,MAINLVL,Artikel 7.10. (sloopmelding),Artikel,7.10,(sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.10,C7_S7_1_P7_1_3_A7_10
4628,SUBLVLI,1.	,Lid,1.,(sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.10_Lid1,C7_S7_1_P7_1_3_A7_10_SUB1
4629,SUBLVLI,2.	,Lid,2.,(sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.10_Lid2,C7_S7_1_P7_1_3_A7_10_SUB2
4632,SUBLVLI,3.	,Lid,3.,(sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.10_Lid3,C7_S7_1_P7_1_3_A7_10_SUB3
4633,SUBLVLI,4.	,Lid,4.,(sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.10_Lid4,C7_S7_1_P7_1_3_A7_10_SUB4
4649,SUBLVLI,5.	,Lid,5.,(sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.10_Lid5,C7_S7_1_P7_1_3_A7_10_SUB5
4650,MAINLVL,Artikel 7.11. (gegevens en bescheiden bij sloopmelding),Artikel,7.11,(gegevens en bescheiden bij sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.11,C7_S7_1_P7_1_3_A7_11
4651,SUBLVLI,1.	,Lid,1.,(gegevens en bescheiden bij sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.11_Lid1,C7_S7_1_P7_1_3_A7_11_SUB1
4659,SUBLVLI,2.	,Lid,2.,(gegevens en bescheiden bij sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.11_Lid2,C7_S7_1_P7_1_3_A7_11_SUB2
4660,SUBLVLI,3.	,Lid,3.,(gegevens en bescheiden bij sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.11_Lid3,C7_S7_1_P7_1_3_A7_11_SUB3
4661,SUBLVLI,4.	,Lid,4.,(gegevens en bescheiden bij sloopmelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.11_Lid4,C7_S7_1_P7_1_3_A7_11_SUB4
4662,MAINLVL,Artikel 7.12. (informeren: begin en beëindiging sloopwerkzaamheden),Artikel,7.12,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12,C7_S7_1_P7_1_3_A7_12
4663,SUBLVLI,1.	,Lid,1.,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12_Lid1,C7_S7_1_P7_1_3_A7_12_SUB1
4664,SUBLVLI,2.	,Lid,2.,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12_Lid2,C7_S7_1_P7_1_3_A7_12_SUB2
4665,SUBLVLI,3.	,Lid,3.,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12_Lid3,C7_S7_1_P7_1_3_A7_12_SUB3
4666,SUBLVLI,4.	,Lid,4.,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12_Lid4,C7_S7_1_P7_1_3_A7_12_SUB4
4667,SUBLVLI,5.	,Lid,5.,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12_Lid5,C7_S7_1_P7_1_3_A7_12_SUB5
4668,SUBLVLI,6.	,Lid,6.,(informeren: begin en beëindiging sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.12_Lid6,C7_S7_1_P7_1_3_A7_12_SUB6
4669,MAINLVL,Artikel 7.13. (aanwezigheid gegevens en bescheiden sloopwerkzaamheden),Artikel,7.13,(aanwezigheid gegevens en bescheiden sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.13,C7_S7_1_P7_1_3_A7_13
4678,MAINLVL,Artikel 7.14. (afbakening maatwerkvoorschriften procedure sloopwerkzaamheden),Artikel,7.14,(afbakening maatwerkvoorschriften procedure sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.14,C7_S7_1_P7_1_3_A7_14
4679,SUBLVLI,1.	,Lid,1.,(afbakening maatwerkvoorschriften procedure sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.14_Lid1,C7_S7_1_P7_1_3_A7_14_SUB1
4680,SUBLVLI,2.	,Lid,2.,(afbakening maatwerkvoorschriften procedure sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.3_Artikel7.14_Lid2,C7_S7_1_P7_1_3_A7_14_SUB2
4681,MAINLVL,§ 7.1.4. Inhoudelijke regels,§,7.1.4,Inhoudelijke regels,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4,C7_S7_1_P7_1_4
4682,MAINLVL,Artikel 7.15. (veiligheid in de directe omgeving),Artikel,7.15,(veiligheid in de directe omgeving),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.15,C7_S7_1_P7_1_4_A7_15
4683,SUBLVLI,1.	,Lid,1.,(veiligheid in de directe omgeving),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.15_Lid1,C7_S7_1_P7_1_4_A7_15_SUB1
4687,SUBLVLI,2.	,Lid,2.,(veiligheid in de directe omgeving),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.15_Lid2,C7_S7_1_P7_1_4_A7_15_SUB2
4688,MAINLVL,Artikel 7.16. (grondwaterstand),Artikel,7.16,(grondwaterstand),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.16,C7_S7_1_P7_1_4_A7_16
4690,MAINLVL,Artikel 7.17. (geluidhinder),Artikel,7.17,(geluidhinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.17,C7_S7_1_P7_1_4_A7_17
4691,SUBLVLI,1.	,Lid,1.,(geluidhinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.17_Lid1,C7_S7_1_P7_1_4_A7_17_SUB1
4692,SUBLVLI,2.	,Lid,2.,(geluidhinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.17_Lid2,C7_S7_1_P7_1_4_A7_17_SUB2
4693,CAPTION,Tabel 7.17 dagwaarden en de daarbij behorende maximale blootstellingsduur,Tabel,7.17,dagwaarden en de daarbij behorende maximale blootstellingsduur,,
4705,SUBLVLI,3.	,Lid,3.,dagwaarden en de daarbij behorende maximale blootstellingsduur,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.17_Lid3,C7_S7_1_P7_1_4_A7_17_SUB3
4706,MAINLVL,Artikel 7.18. (trillinghinder),Artikel,7.18,(trillinghinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.18,C7_S7_1_P7_1_4_A7_18
4707,SUBLVLI,1.	,Lid,1.,(trillinghinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.18_Lid1,C7_S7_1_P7_1_4_A7_18_SUB1
4708,SUBLVLI,2.	,Lid,2.,(trillinghinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.18_Lid2,C7_S7_1_P7_1_4_A7_18_SUB2
4709,MAINLVL,Artikel 7.19. (stofhinder),Artikel,7.19,(stofhinder),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.19,C7_S7_1_P7_1_4_A7_19
4711,MAINLVL,Artikel 7.19a. (stikstofemissie),Artikel,7.19a,(stikstofemissie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.19a,C7_S7_1_P7_1_4_A7_19a
4712,SUBLVLI,1.	,Lid,1.,(stikstofemissie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.19a_Lid1,C7_S7_1_P7_1_4_A7_19a_SUB1
4713,SUBLVLI,2.	,Lid,2.,(stikstofemissie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.19a_Lid2,C7_S7_1_P7_1_4_A7_19a_SUB2
4714,MAINLVL,Artikel 7.20. (verwijderen asbest risicoklasse 2 en 2A),Artikel,7.20,(verwijderen asbest risicoklasse 2 en 2A),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.20,C7_S7_1_P7_1_4_A7_20
4715,SUBLVLI,1.	,Lid,1.,(verwijderen asbest risicoklasse 2 en 2A),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.20_Lid1,C7_S7_1_P7_1_4_A7_20_SUB1
4718,SUBLVLI,2.	,Lid,2.,(verwijderen asbest risicoklasse 2 en 2A),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.20_Lid2,C7_S7_1_P7_1_4_A7_20_SUB2
4719,MAINLVL,Artikel 7.21. (asbestverwijdering anders dan in de uitoefening van een beroep of bedrijf),Artikel,7.21,(asbestverwijdering anders dan in de uitoefening van een beroep of bedrijf),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.21,C7_S7_1_P7_1_4_A7_21
4728,MAINLVL,Artikel 7.22. (eindbeoordeling asbestverwijdering),Artikel,7.22,(eindbeoordeling asbestverwijdering),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.22,C7_S7_1_P7_1_4_A7_22
4729,SUBLVLI,1.	,Lid,1.,(eindbeoordeling asbestverwijdering),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.22_Lid1,C7_S7_1_P7_1_4_A7_22_SUB1
4730,SUBLVLI,2.	,Lid,2.,(eindbeoordeling asbestverwijdering),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.22_Lid2,C7_S7_1_P7_1_4_A7_22_SUB2
4731,SUBLVLI,3.	,Lid,3.,(eindbeoordeling asbestverwijdering),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.22_Lid3,C7_S7_1_P7_1_4_A7_22_SUB3
4732,SUBLVLI,4.	,Lid,4.,(eindbeoordeling asbestverwijdering),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.22_Lid4,C7_S7_1_P7_1_4_A7_22_SUB4
4733,MAINLVL,Artikel 7.22a. (veiligheidsmaatregelen aanbrengen gespoten PUR-schuim),Artikel,7.22a,(veiligheidsmaatregelen aanbrengen gespoten PUR-schuim),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.22a,C7_S7_1_P7_1_4_A7_22a
4737,MAINLVL,Artikel 7.23. (afbakening maatwerkvoorschriften veiligheid en gezondheid in directe omgeving bouw- en sloopwerkzaamheden),Artikel,7.23,(afbakening maatwerkvoorschriften veiligheid en gezondheid in directe omgeving bouw- en sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.23,C7_S7_1_P7_1_4_A7_23
4738,SUBLVLI,1.	,Lid,1.,(afbakening maatwerkvoorschriften veiligheid en gezondheid in directe omgeving bouw- en sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.23_Lid1,C7_S7_1_P7_1_4_A7_23_SUB1
4741,SUBLVLI,2.	,Lid,2.,(afbakening maatwerkvoorschriften veiligheid en gezondheid in directe omgeving bouw- en sloopwerkzaamheden),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.4_Artikel7.23_Lid2,C7_S7_1_P7_1_4_A7_23_SUB2
4742,MAINLVL,§ 7.1.5. Scheiden bouw- en sloopafval,§,7.1.5,Scheiden bouw- en sloopafval,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5,C7_S7_1_P7_1_5
4743,MAINLVL,Artikel 7.24. (vrijkomend bouw- en sloopafval),Artikel,7.24,(vrijkomend bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.24,C7_S7_1_P7_1_5_A7_24
4745,MAINLVL,Artikel 7.25. (scheiden gevaarlijk bouw- en sloopafval),Artikel,7.25,(scheiden gevaarlijk bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.25,C7_S7_1_P7_1_5_A7_25
4746,SUBLVLI,1.	,Lid,1.,(scheiden gevaarlijk bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.25_Lid1,C7_S7_1_P7_1_5_A7_25_SUB1
4751,SUBLVLI,2.	,Lid,2.,(scheiden gevaarlijk bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.25_Lid2,C7_S7_1_P7_1_5_A7_25_SUB2
4752,SUBLVLI,3.	,Lid,3.,(scheiden gevaarlijk bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.25_Lid3,C7_S7_1_P7_1_5_A7_25_SUB3
4753,SUBLVLI,4.	,Lid,4.,(scheiden gevaarlijk bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.25_Lid4,C7_S7_1_P7_1_5_A7_25_SUB4
4754,MAINLVL,Artikel 7.26. (scheiden overig bouw- en sloopafval),Artikel,7.26,(scheiden overig bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.26,C7_S7_1_P7_1_5_A7_26
4755,SUBLVLI,1.	,Lid,1.,(scheiden overig bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.26_Lid1,C7_S7_1_P7_1_5_A7_26_SUB1
4762,SUBLVLI,2.	,Lid,2.,(scheiden overig bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.26_Lid2,C7_S7_1_P7_1_5_A7_26_SUB2
4763,SUBLVLI,3.	,Lid,3.,(scheiden overig bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.26_Lid3,C7_S7_1_P7_1_5_A7_26_SUB3
4764,SUBLVLI,4.	,Lid,4.,(scheiden overig bouw- en sloopafval),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.1_Paragraaf7.1.5_Artikel7.26_Lid4,C7_S7_1_P7_1_5_A7_26_SUB4
4765,MAINLVL,Afdeling 7.2. Mobiel breken van bouw- en sloopafval,Afdeling,7.2,Mobiel breken van bouw- en sloopafval,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2,C7_S7_2
4766,MAINLVL,§ 7.2.1. Algemeen,§,7.2.1,Algemeen,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1,C7_S7_2_P7_2_1
4767,MAINLVL,Artikel 7.27. (toepassingsbereik: activiteiten),Artikel,7.27,(toepassingsbereik: activiteiten),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.27,C7_S7_2_P7_2_1_A7_27
4769,MAINLVL,Artikel 7.28. (toepassingsbereik: oogmerken),Artikel,7.28,(toepassingsbereik: oogmerken),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.28,C7_S7_2_P7_2_1_A7_28
4778,MAINLVL,Artikel 7.29. (toepassingsbereik: normadressaat),Artikel,7.29,(toepassingsbereik: normadressaat),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.29,C7_S7_2_P7_2_1_A7_29
4780,MAINLVL,Artikel 7.30. (bevoegd gezag),Artikel,7.30,(bevoegd gezag),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.30,C7_S7_2_P7_2_1_A7_30
4781,SUBLVLI,1.	,Lid,1.,(bevoegd gezag),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.30_Lid1,C7_S7_2_P7_2_1_A7_30_SUB1
4785,SUBLVLI,2.	,Lid,2.,(bevoegd gezag),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.30_Lid2,C7_S7_2_P7_2_1_A7_30_SUB2
4786,MAINLVL,Artikel 7.31. (specifieke zorgplicht),Artikel,7.31,(specifieke zorgplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.31,C7_S7_2_P7_2_1_A7_31
4787,SUBLVLI,1.	,Lid,1.,(specifieke zorgplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.31_Lid1,C7_S7_2_P7_2_1_A7_31_SUB1
4791,SUBLVLI,2.	,Lid,2.,(specifieke zorgplicht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.31_Lid2,C7_S7_2_P7_2_1_A7_31_SUB2
4800,MAINLVL,Artikel 7.32. (maatwerkvoorschriften),Artikel,7.32,(maatwerkvoorschriften),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk7_Afdeling7.2_Paragraaf7.2.1_Artikel7.32,C7_S7_2_P7_2_1_A7_32
